"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","2006",7.5761727200353,
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","2007",7.57180863002103,
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","2008",2.17066746248534,
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","2009",-14.368108063462,
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","2010",13.131073253214,
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","2011",5.93536167711328,
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","2012",1.43769461927686,
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","2013",0.640652895563098,
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","2014",2.8876015141816,
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","2015",3.04914318963607,
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","2016",2.98810577049866,
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","2017",4.89800704072408,
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","2018",5.19841991542272,
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","2019",4.0596062441097,
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","2020",-10.5696557160416,
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","2021",9.12723681717141,
"AUT","TRADEGOODSERV","EXP","AGRWTH","A","2022",11.1873146189755,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1971",3.64456096446801,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1972",9.56907821895174,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1973",18.5865076168716,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1974",4.41643376783202,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1975",-9.08239164022915,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1976",12.3855127200417,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1977",4.77092465679787,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1978",2.66830856738664,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1979",8.9558930673093,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1980",-1.9209928606696,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1981",-1.93520429690618,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1982",1.35474567993115,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1983",-1.232230750697,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1984",6.39251902189696,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1985",0.407258592828765,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1986",4.58890181707462,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1987",6.7528929830216,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1988",10.4201566091394,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1989",9.69349503858875,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1990",4.86873316447553,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1991",2.85922404539182,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1992",4.11706386182528,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1993",-0.360845409244512,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1994",7.28040928949183,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1995",4.65170797052914,"E"
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1996",5.5541055420391,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1997",8.20230568892335,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1998",5.05814457567063,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","1999",3.37328523801716,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","2000",13.0155052735483,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","2001",-0.755473781565205,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","2002",1.05597586556365,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","2003",1.45947574739301,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","2004",6.30667161347241,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","2005",6.42657590644894,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","2006",5.14185124849498,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","2007",5.57933262736429,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","2008",3.80500493626417,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","2009",-10.8588887176635,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","2010",9.6879702638937,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","2011",5.62502975404763,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","2012",-0.674804751188156,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","2013",-0.213858262952502,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","2014",5.52827266886346,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","2015",3.91367155428092,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","2016",7.45158444620096,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","2017",5.21911072764415,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","2018",1.97690095821788,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","2019",1.9567248007307,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","2020",-7.36084333453243,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","2021",13.0333358720663,
"BEL","TRADEGOODSERV","IMP","AGRWTH","A","2022",4.89552254043445,"E"
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1971",-1.15551199772375,"E"
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1972",14.4808175145128,"E"
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1973",7.22068560891794,"E"
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1974",0.110741971207097,"E"
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1975",-13.140291514836,"E"
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1976",14.3959861057507,"E"
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1977",16.0425101214575,"E"
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1978",7.77729321122256,"E"
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1979",9.65066091178852,"E"
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1980",8.10012915923488,"E"
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1981",5.80198825649672,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1982",-1.87372932578713,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1983",4.32859222757308,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1984",6.52675648113359,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1985",0.634856653398499,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1986",2.56346067190707,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1987",3.32926531608494,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1988",3.52435394718193,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1989",1.68849541368138,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1990",1.40465825965983,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1991",-7.89520269074172,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1992",10.3786277147799,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1993",16.6681177085147,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1994",13.2868176560576,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1995",8.75107041696858,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1996",5.76334837517793,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1997",14.0284061623046,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1998",8.87220310891238,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","1999",11.3369008626655,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","2000",16.1055750067331,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","2001",1.82181539175276,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","2002",3.98324688069536,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","2003",-1.00780288858554,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","2004",8.74206234358773,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","2005",6.94805398127564,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","2006",9.81379552640825,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","2007",8.98741601791618,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","2008",6.60118887448323,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","2009",-20.1135907291607,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","2010",6.1802513464991,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","2011",2.02900119034737,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","2012",0.233335101023493,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","2013",0.572721020051849,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","2014",-1.9516814182569,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","2015",0.391667672662401,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","2016",3.89337965127931,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","2017",8.82212991422215,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","2018",1.50320849927321,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","2019",6.6747389132738,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","2020",-7.76434122064088,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","2021",6.15903443379482,
"FIN","TRADEGOODSERV","EXP","AGRWTH","A","2022",3.68165858552082,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1970",10.3998578541046,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1971",-3.30001675135406,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1972",3.99991847992227,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1973",6.90014435858412,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1974",9.90012495837266,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1975",-3.50001250997324,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1976",8.99997983423744,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1977",-3.80004440168726,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1978",-5.49993681075646,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1979",11.599949995203,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1980",0.399878082773463,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1981",-3.8505249064613,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1982",4.73497012645656,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1983",1.01801560390408,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1984",5.30328343438105,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1985",7.87184722817674,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1986",3.56483664533514,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1987",7.33870163433978,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1988",5.01945163753298,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1989",7.70843430962987,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1990",1.13035310588176,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1991",-4.89977610306321,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1992",1.64320076942642,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1993",-2.72928376623257,"E"
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1994",12.8677629939876,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1995",7.21804163097085,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1996",3.43177904854045,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1997",12.3175021191955,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1998",10.9295028292557,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","1999",5.40900148471879,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","2000",12.2460616235099,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","2001",-1.43917090461362,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","2002",-1.0314799202943,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","2003",3.14585706915194,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","2004",6.8367036671384,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","2005",6.83990646702189,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","2006",8.32976373213932,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","2007",8.02662106871341,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","2008",3.05572299948994,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","2009",-14.5353054423883,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","2010",11.4834035818781,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","2011",7.08397580146036,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","2012",1.01389071709349,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","2013",-0.199830002282071,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","2014",6.38356959736579,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","2015",6.06083072650097,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","2016",4.46980012429818,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","2017",4.72878067980545,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","2018",3.82384570822029,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","2019",2.12905361030526,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","2020",-6.04883892734011,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","2021",11.5807769418156,
"SWE","TRADEGOODSERV","IMP","AGRWTH","A","2022",9.23859098832618,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1971",6.91885261896133,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1972",1.07547907704341,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1973",12.3054104597923,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1974",7.31315172952364,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1975",-2.96327212020034,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1976",9.10614833195478,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1977",6.87846197388106,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1978",1.84892705486252,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1979",3.77093934554098,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1980",-0.301557900011608,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1981",-0.494338580502634,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1982",1.11293053204185,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1983",2.01288244766506,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1984",6.74104900624235,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1985",5.85319127482945,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1986",4.16421914937528,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1987",5.85868438700238,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1988",0.596060815480315,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1989",4.55560326320309,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1990",5.28109728553242,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1991",0.165924008891012,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1992",4.52982726647636,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1993",4.55080032690813,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1994",9.22926596758817,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1995",9.44567840358174,"E"
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1996",7.10148066404706,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1997",12.3117416704115,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1998",3.01689644923063,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","1999",3.49644335445496,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","2000",9.75807856750345,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","2001",2.88845253969882,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","2002",0.920754358688299,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","2003",1.70687076045949,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","2004",5.03768318374917,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","2005",7.5556191587499,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","2006",12.7209977831136,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","2007",-1.5659163052874,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","2008",2.73335239694121,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","2009",-8.84008756224623,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","2010",6.54546385781882,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","2011",6.92821260915466,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","2012",0.760115711882255,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","2013",0.284523337606332,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","2014",1.00498471047439,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","2015",3.77342188188256,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","2016",2.77438113538373,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","2017",6.76555572675993,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","2018",3.08606524449576,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","2019",1.99694021880322,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","2020",-11.4697125779685,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","2021",4.941180231443,
"GBR","TRADEGOODSERV","EXP","AGRWTH","A","2022",8.55786424269748,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","1992",2.10164378590108,"E"
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","1993",-10.1393358642442,"E"
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","1994",13.7199986417284,"E"
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","1995",36.4116873381836,"E"
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","1996",9.16615137034325,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","1997",22.747353277859,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","1998",15.4789913045829,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","1999",11.8011703190894,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","2000",25.0041469398824,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","2001",8.83235119441366,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","2002",5.76034844257616,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","2003",6.24958153043145,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","2004",17.8873672998188,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","2005",12.8753277757059,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","2006",19.5184796925341,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","2007",16.1043831373121,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","2008",6.69164182403181,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","2009",-10.7237988184515,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","2010",11.1182136614628,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","2011",6.40773643824689,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","2012",-1.70377924353034,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","2013",4.10299086992815,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","2014",9.19778327897264,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","2015",7.36537952304553,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","2016",3.80418320464021,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","2017",6.47544615208338,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","2018",4.9845651862015,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","2019",5.42447826451569,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","2020",-6.14787459982294,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","2021",8.27713128923678,
"HUN","TRADEGOODSERV","EXP","AGRWTH","A","2022",12.6067352740202,"E"
"EST","TRADEGOODSERV","IMP","AGRWTH","A","1994",12.2140257735277,"E"
"EST","TRADEGOODSERV","IMP","AGRWTH","A","1995",5.34170848233045,"E"
"EST","TRADEGOODSERV","IMP","AGRWTH","A","1996",7.85270493300604,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","1997",29.4030219860725,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","1998",12.9919194765219,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","1999",-5.72934125888048,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","2000",-5.35218367912883,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","2001",12.3654391037752,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","2002",13.2860680881898,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","2003",14.0028363732688,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","2004",16.1357923159591,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","2005",16.6993489856411,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","2006",20.7027527712361,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","2007",12.981952537177,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","2008",-6.15783378554334,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","2009",-30.6055612296193,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","2010",21.2569324880551,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","2011",27.1883250857867,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","2012",9.68814960154925,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","2013",2.44597957228492,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","2014",3.04687353584642,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","2015",-1.88708778774578,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","2016",6.49725084076687,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","2017",3.99095114580986,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","2018",5.92741679827167,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","2019",3.82076634049417,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","2020",0.433313394902882,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","2021",21.0106051101622,
"EST","TRADEGOODSERV","IMP","AGRWTH","A","2022",5.78493399280233,
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","1991",-20.1462172623108,"E"
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","1992",-23.4948248402525,"E"
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","1993",0.586677708085127,"E"
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","1994",12.327718339117,"E"
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","1995",1.08998729600424,"E"
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","1996",2.97184422499733,
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","1997",11.6346271801058,
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","1998",7.82184981410984,
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","1999",2.0044998982512,
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","2000",12.5925166244494,
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","2001",7.18254816993782,
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","2002",7.78231861462575,
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","2003",3.16049944277299,
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","2004",13.0424698719356,
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","2005",11.363905929702,
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","2006",14.1225373961402,
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","2007",13.8578040570464,
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","2008",4.18334221003781,
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","2009",-16.5604694035733,
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","2010",10.1605590430302,
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","2011",6.86864964628696,
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","2012",0.495937723761317,
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","2013",3.06211147716074,
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","2014",6.01063668207922,
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","2015",4.74126160508404,
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","2016",6.16336731970857,
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","2017",11.0712567489726,
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","2018",6.1553441638082,
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","2019",4.48184431007653,
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","2020",-8.52922657596489,
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","2021",14.4742608251031,
"SVN","TRADEGOODSERV","EXP","AGRWTH","A","2022",7.16302841680256,
"SVK","TRADEGOODSERV","EXP","AGRWTH","A","1993",-0.253944509741081,"E"
"SVK","TRADEGOODSERV","EXP","AGRWTH","A","1994",14.7587812481031,"E"
"SVK","TRADEGOODSERV","EXP","AGRWTH","A","1995",4.54805687793644,"E"
"SVK","TRADEGOODSERV","EXP","AGRWTH","A","1996",-2.27983077102015,
"SVK","TRADEGOODSERV","EXP","AGRWTH","A","1997",13.7488000197356,
"SVK","TRADEGOODSERV","EXP","AGRWTH","A","1998",-2.28911911376538,
"SVK","TRADEGOODSERV","EXP","AGRWTH","A","1999",10.2352352815228,
"SVK","TRADEGOODSERV","EXP","AGRWTH","A","2000",8.315481413975,
"SVK","TRADEGOODSERV","EXP","AGRWTH","A","2001",11.0460110596965,
"SVK","TRADEGOODSERV","EXP","AGRWTH","A","2002",7.41449680938428,
"SVK","TRADEGOODSERV","EXP","AGRWTH","A","2003",19.7406302888908,
"SVK","TRADEGOODSERV","EXP","AGRWTH","A","2004",21.1443902491567,
"SVK","TRADEGOODSERV","EXP","AGRWTH","A","2005",12.6328900803151,
"SVK","TRADEGOODSERV","EXP","AGRWTH","A","2006",22.8347128554828,
